"","long","lat","group","order","region","subregion"
"8210",-119.415855407715,38.1188812255859,182,8210,"california","mono"
"8211",-119.455963134766,38.1016960144043,182,8211,"california","mono"
"8212",-119.496070861816,38.1589889526367,182,8212,"california","mono"
"8213",-119.52473449707,38.1417999267578,182,8213,"california","mono"
"8214",-119.564834594727,38.1933670043945,182,8214,"california","mono"
"8215",-119.61067199707,38.1933670043945,182,8215,"california","mono"
"8216",-119.616394042969,38.2277450561523,182,8216,"california","mono"
"8217",-119.604942321777,38.2678527832031,182,8217,"california","mono"
"8218",-119.639312744141,38.2907676696777,182,8218,"california","mono"
"8219",-119.633590698242,38.3136863708496,182,8219,"california","mono"
"8220",-119.65650177002,38.3136863708496,182,8220,"california","mono"
"8221",-119.645050048828,38.3308792114258,182,8221,"california","mono"
"8222",-119.633590698242,38.3537940979004,182,8222,"california","mono"
"8223",-119.61067199707,38.3595237731934,182,8223,"california","mono"
"8224",-119.616394042969,38.3996315002441,182,8224,"california","mono"
"8225",-119.593482971191,38.4110908508301,182,8225,"california","mono"
"8226",-119.582023620605,38.3939018249512,182,8226,"california","mono"
"8227",-119.547637939453,38.416820526123,182,8227,"california","mono"
"8228",-119.559097290039,38.4397392272949,182,8228,"california","mono"
"8229",-119.536178588867,38.4855766296387,182,8229,"california","mono"
"8230",-119.547637939453,38.5371398925781,182,8230,"california","mono"
"8231",-119.604942321777,38.5829772949219,182,8231,"california","mono"
"8232",-119.61067199707,38.6402702331543,182,8232,"california","mono"
"8233",-119.59920501709,38.6689224243164,182,8233,"california","mono"
"8234",-119.57056427002,38.6975708007812,182,8234,"california","mono"
"8235",-119.329917907715,38.5314140319824,182,8235,"california","mono"
"8236",-119.140846252441,38.3996315002441,182,8236,"california","mono"
"8238",-120.200813293457,35.7754859924316,183,8238,"california","monterey"
"8239",-121.272247314453,35.7869453430176,183,8239,"california","monterey"
"8240",-121.306617736816,35.7984046936035,183,8240,"california","monterey"
"8241",-121.33528137207,35.8327827453613,183,8241,"california","monterey"
"8242",-121.375381469727,35.8614273071289,183,8242,"california","monterey"
"8243",-121.40975189209,35.8843460083008,183,8243,"california","monterey"
"8244",-121.444137573242,35.9187240600586,183,8244,"california","monterey"
"8245",-121.46704864502,35.9817504882812,183,8245,"california","monterey"
"8246",-121.495704650879,36.021858215332,183,8246,"california","monterey"
"8247",-121.53581237793,36.0447769165039,183,8247,"california","monterey"
"8248",-121.570182800293,36.0963401794434,183,8248,"california","monterey"
"8249",-121.62174987793,36.165096282959,183,8249,"california","monterey"
"8250",-121.667594909668,36.1937408447266,183,8250,"california","monterey"
"8251",-121.696243286133,36.2223930358887,183,8251,"california","monterey"
"8252",-121.730606079102,36.2281227111816,183,8252,"california","monterey"
"8253",-121.782180786133,36.2510414123535,183,8253,"california","monterey"
"8254",-121.828018188477,36.2911491394043,183,8254,"california","monterey"
"8255",-121.86238861084,36.3197937011719,183,8255,"california","monterey"
"8256",-121.86238861084,36.3484420776367,183,8256,"california","monterey"
"8257",-121.86238861084,36.3828201293945,183,8257,"california","monterey"
"8258",-121.891036987305,36.4630317687988,183,8258,"california","monterey"
"8259",-121.896774291992,36.4974136352539,183,8259,"california","monterey"
"8260",-121.931144714355,36.5260581970215,183,8260,"california","monterey"
"8261",-121.931144714355,36.5375213623047,183,8261,"california","monterey"
"8262",-121.908233642578,36.5432472229004,183,8262,"california","monterey"
"8263",-121.91968536377,36.5776252746582,183,8263,"california","monterey"
"8264",-121.931144714355,36.5833549499512,183,8264,"california","monterey"
"8265",-121.913955688477,36.6234588623047,183,8265,"california","monterey"
"8266",-121.891036987305,36.6406517028809,183,8266,"california","monterey"
"8267",-121.850929260254,36.6349220275879,183,8267,"california","monterey"
"8268",-121.83374786377,36.6291923522949,183,8268,"california","monterey"
"8269",-121.793640136719,36.6578407287598,183,8269,"california","monterey"
"8270",-121.770713806152,36.7208671569824,183,8270,"california","monterey"
"8271",-121.759254455566,36.7781600952148,183,8271,"california","monterey"
"8272",-121.764991760254,36.8411865234375,183,8272,"california","monterey"
"8273",-121.770713806152,36.8526458740234,183,8273,"california","monterey"
"8274",-121.764991760254,36.8812942504883,183,8274,"california","monterey"
"8275",-121.753532409668,36.8984832763672,183,8275,"california","monterey"
"8276",-121.730606079102,36.9099426269531,183,8276,"california","monterey"
"8277",-121.696243286133,36.9099426269531,183,8277,"california","monterey"
"8278",-121.667594909668,36.9042129516602,183,8278,"california","monterey"
"8279",-121.644668579102,36.8870239257812,183,8279,"california","monterey"
"8280",-121.633209228516,36.8526458740234,183,8280,"california","monterey"
"8281",-121.558723449707,36.8010787963867,183,8281,"california","monterey"
"8282",-121.501426696777,36.74951171875,183,8282,"california","monterey"
"8283",-121.472785949707,36.755241394043,183,8283,"california","monterey"
"8284",-121.46704864502,36.7380523681641,183,8284,"california","monterey"
"8285",-121.438400268555,36.7265930175781,183,8285,"california","monterey"
"8286",-121.472785949707,36.6979484558105,183,8286,"california","monterey"
"8287",-121.455596923828,36.6750297546387,183,8287,"california","monterey"
"8288",-121.346725463867,36.6406517028809,183,8288,"california","monterey"
"8289",-121.300895690918,36.617733001709,183,8289,"california","monterey"
"8290",-121.300895690918,36.5948143005371,183,8290,"california","monterey"
"8291",-121.32381439209,36.5661659240723,183,8291,"california","monterey"
"8292",-121.283706665039,36.5432472229004,183,8292,"california","monterey"
"8293",-121.300895690918,36.5031394958496,183,8293,"california","monterey"
"8294",-121.237869262695,36.5088691711426,183,8294,"california","monterey"
"8295",-121.186294555664,36.440113067627,183,8295,"california","monterey"
"8296",-121.043067932129,36.3197937011719,183,8296,"california","monterey"
"8297",-121.043067932129,36.2624969482422,183,8297,"california","monterey"
"8298",-120.991500854492,36.2567672729492,183,8298,"california","monterey"
"8299",-120.980041503906,36.2854156494141,183,8299,"california","monterey"
"8300",-120.934196472168,36.2796859741211,183,8300,"california","monterey"
"8301",-120.922744750977,36.3197937011719,183,8301,"california","monterey"
"8302",-120.739395141602,36.1937408447266,183,8302,"california","monterey"
"8303",-120.705017089844,36.1994743347168,183,8303,"california","monterey"
"8304",-120.722213745117,36.2510414123535,183,8304,"california","monterey"
"8305",-120.745124816895,36.2739562988281,183,8305,"california","monterey"
"8306",-120.739395141602,36.302604675293,183,8306,"california","monterey"
"8307",-120.71647644043,36.2911491394043,183,8307,"california","monterey"
"8308",-120.682106018066,36.2739562988281,183,8308,"california","monterey"
"8309",-120.676368713379,36.2510414123535,183,8309,"california","monterey"
"8310",-120.682106018066,36.2338485717773,183,8310,"california","monterey"
"8311",-120.624801635742,36.2109336853027,183,8311,"california","monterey"
"8312",-120.676368713379,36.153636932373,183,8312,"california","monterey"
"8313",-120.636260986328,36.0906105041504,183,8313,"california","monterey"
"8314",-120.596153259277,36.0906105041504,183,8314,"california","monterey"
"8315",-120.584693908691,36.0619659423828,183,8315,"california","monterey"
"8316",-120.544586181641,36.0447769165039,183,8316,"california","monterey"
"8317",-120.527404785156,36.0161285400391,183,8317,"california","monterey"
"8318",-120.487297058105,36.021858215332,183,8318,"california","monterey"
"8319",-120.43000793457,35.9588317871094,183,8319,"california","monterey"
"8320",-120.447189331055,35.9473724365234,183,8320,"california","monterey"
"8321",-120.321128845215,35.9072647094727,183,8321,"california","monterey"
"8322",-120.298225402832,35.901538848877,183,8322,"california","monterey"
"8323",-120.269577026367,35.901538848877,183,8323,"california","monterey"
"8324",-120.235191345215,35.8671569824219,183,8324,"california","monterey"
"8325",-120.252380371094,35.8270492553711,183,8325,"california","monterey"
"8326",-120.206550598145,35.8041305541992,183,8326,"california","monterey"
"8327",-120.200813293457,35.7754859924316,183,8327,"california","monterey"
"8329",-122.395240783691,38.8637275695801,184,8329,"california","napa"
"8330",-122.37232208252,38.8465385437012,184,8330,"california","napa"
"8331",-122.343673706055,38.8522682189941,184,8331,"california","napa"
"8332",-122.280654907227,38.8293495178223,184,8332,"california","napa"
"8333",-122.251998901367,38.7548637390137,184,8333,"california","napa"
"8334",-122.234817504883,38.7319450378418,184,8334,"california","napa"
"8335",-122.246276855469,38.7147598266602,184,8335,"california","napa"
"8336",-122.22908782959,38.6918411254883,184,8336,"california","napa"
"8337",-122.20044708252,38.686107635498,184,8337,"california","napa"
"8338",-122.20044708252,38.6631889343262,184,8338,"california","napa"
"8339",-122.166061401367,38.6460037231445,184,8339,"california","napa"
"8340",-122.177520751953,38.6230850219727,184,8340,"california","napa"
"8341",-122.148880004883,38.6173553466797,184,8341,"california","napa"
"8342",-122.125953674316,38.5371398925781,184,8342,"california","napa"
"8343",-122.11449432373,38.5142250061035,184,8343,"california","napa"
"8344",-122.125953674316,38.4855766296387,184,8344,"california","napa"
"8345",-122.131675720215,38.416820526123,184,8345,"california","napa"
"8346",-122.057205200195,38.3136863708496,184,8346,"california","napa"
"8347",-122.217628479004,38.3136863708496,184,8347,"california","napa"
"8348",-122.223350524902,38.1761779785156,184,8348,"california","napa"
"8349",-122.194709777832,38.1532592773438,184,8349,"california","napa"
"8350",-122.251998901367,38.1417999267578,184,8350,"california","napa"
"8351",-122.28638458252,38.1532592773438,184,8351,"california","napa"
"8352",-122.309303283691,38.1417999267578,184,8352,"california","napa"
"8353",-122.349411010742,38.1589889526367,184,8353,"california","napa"
"8354",-122.37232208252,38.1761779785156,184,8354,"california","napa"
"8355",-122.360870361328,38.2220153808594,184,8355,"california","napa"
"8356",-122.378059387207,38.250659942627,184,8356,"california","napa"
"8357",-122.423889160156,38.3480682373047,184,8357,"california","napa"
"8358",-122.458267211914,38.3537940979004,184,8358,"california","napa"
"8359",-122.446807861328,38.3824424743652,184,8359,"california","napa"
"8360",-122.492652893066,38.4053611755371,184,8360,"california","napa"
"8361",-122.48119354248,38.4397392272949,184,8361,"california","napa"
"8362",-122.538482666016,38.4741172790527,184,8362,"california","napa"
"8363",-122.56713104248,38.5256805419922,184,8363,"california","napa"
"8364",-122.635879516602,38.565788269043,184,8364,"california","napa"
"8365",-122.65308380127,38.5887069702148,184,8365,"california","napa"
"8366",-122.635879516602,38.6116256713867,184,8366,"california","napa"
"8367",-122.635879516602,38.6345443725586,184,8367,"california","napa"
"8368",-122.624420166016,38.6631889343262,184,8368,"california","napa"
"8369",-122.601516723633,38.6746520996094,184,8369,"california","napa"
"8370",-122.475456237793,38.6975708007812,184,8370,"california","napa"
"8371",-122.41242980957,38.7605972290039,184,8371,"california","napa"
"8372",-122.423889160156,38.7892417907715,184,8372,"california","napa"
"8373",-122.406700134277,38.8064308166504,184,8373,"california","napa"
"8374",-122.389518737793,38.8121604919434,184,8374,"california","napa"
"8375",-122.395240783691,38.8293495178223,184,8375,"california","napa"
"8376",-122.41242980957,38.8465385437012,184,8376,"california","napa"
"8377",-122.395240783691,38.8637275695801,184,8377,"california","napa"
"8379",-121.272247314453,39.0356140136719,185,8379,"california","nevada"
"8380",-121.283706665039,39.0757217407227,185,8380,"california","nevada"
"8381",-121.283706665039,39.1673965454102,185,8381,"california","nevada"
"8382",-121.266510009766,39.2762565612793,185,8382,"california","nevada"
"8383",-121.214958190918,39.2934455871582,185,8383,"california","nevada"
"8384",-121.192031860352,39.339282989502,185,8384,"california","nevada"
"8385",-121.151931762695,39.3450126647949,185,8385,"california","nevada"
"8386",-121.129005432129,39.3851165771484,185,8386,"california","nevada"
"8387",-121.043067932129,39.4080352783203,185,8387,"california","nevada"
"8388",-121.008682250977,39.4137687683105,185,8388,"california","nevada"
"8389",-120.974304199219,39.4252243041992,185,8389,"california","nevada"
"8390",-120.768043518066,39.4481430053711,185,8390,"california","nevada"
"8391",-120.71647644043,39.5054397583008,185,8391,"california","nevada"
"8392",-120.613342285156,39.5398178100586,185,8392,"california","nevada"
"8393",-120.584693908691,39.5283584594727,185,8393,"california","nevada"
"8394",-120.498756408691,39.4424133300781,185,8394,"california","nevada"
"8395",-120.097686767578,39.4424133300781,185,8395,"california","nevada"
"8396",-119.994552612305,39.4424133300781,185,8396,"california","nevada"
"8397",-120.006011962891,39.3163642883301,185,8397,"california","nevada"
"8398",-120.091949462891,39.3106346130371,185,8398,"california","nevada"
"8399",-120.401344299316,39.3163642883301,185,8399,"california","nevada"
